,listing_id,id,date,reviewer_id,reviewer_name,comments
134902,18996370,331459081,2018-10-02,118099606,Kellen,"We loved our stay in cherry creek! The Airbnb was centrally located, in a walkable neighborhood. It was spacious, and clean. Expect some noise from upstairs as it is a basement apartment, there is a white noise machine that helps with this. We’d definitely stay again."
138707,19449063,287057919,2018-07-07,69442399,Jon,"Really loved this house and staying here - it was perfect for our group. Ashley was a great host, too."
148139,20675256,239435352,2018-03-01,160505017,Nate,"Jose was an awesome host! Very helpful if you have any questions about the area. He is gone most of the time so you will have the place to your self, when he is there he is friendly and a great guy to hangout with a good friend indeed. House was always clean nice friendly neighborhood. 420 FRIENDLY INSIDE!!  my stay with jose was an all around great stay and highly recommend him to anyone looking for a nice place to stay with a nice guy!"
177511,23378643,267479509,2018-05-21,107276668,Regan,the host james was super helpful and thought of everything when it comes to things you might need during your stay. the house and location were amazing
15298,2139342,67331425,2016-03-28,44767135,Christine,"Jeffrey was a wonderful host. He greeted us on arrival at the front door and checked in the next afternoon to make sure we weren't wanting for anything - which we weren't!  He left us a list of nearby places to eat and enjoy ourselves.  The apartement was welcoming and charming, beautifully decorated but quite comfortable. It was just like coming home.  The neighborhood is a quiet residential area, a short drive to many restaurants and other activities, such as the Denver Botanical Garden and the Denver Wildlife Refuge.  We'd stay again in a heartbeat."
121855,17240910,209724045,2017-11-05,139870568,Linda,We were spending a week in Denver. Didn’t want to stay in a hotel. This was our first experience at an Airbnb. The Pineapple Cottage and the hosts have set a mighty high bar for future Airbnb’s we may stay.
224112,31333659,537458940,2019-09-28,50292278,Margaret,"I'm not sure I can sing the praises of Mary and her place highly enough. I have been to a lot of Airbnb's over the years, and have loved many of them, but Mary's is easily my favorite. The casita is designed gorgeously, with beautiful furnishings and linens. The bed was super comfortable and the space was CLEAN. Mary uses natural cleaning products so it smells lovely in the Casita. She also provides a ton of amenities including two kinds of coffee makers and complementary drinks and snacks. There is a great book with restaurants within walking distance. The neighborhood is safe, very cute and close to everything. Oh, and the outdoor gardens and sitting areas are gorgeous and peaceful! 

Mary is available to you if you need anything but gives plenty of privacy. If you are considering Mary's place, just do it. You won't regret it."
91130,13789731,447474012,2019-05-03,60127427,Jeanine,Good central location for walking to a lot of sites. House was comfortable and on a quiet street.
189391,24748184,266918016,2018-05-20,10114355,Christopher,Daniel's place is awesome! Location is great - walkable to Broadway where there are a ton of good eats and drinks. The place itself is clean and spacious. Also ran into their dog! :)
148390,20692793,192051675,2017-09-09,148867879,Emily,"Greg's spot is a quiet corner in a busy city. I found the location conveniently close to my friends.
Thanks Greg!"
169756,22481348,470896315,2019-06-16,5266073,Jessie,"This place was good for the price. It was basic, but very private - you could enter without going through the main area. A solid 15-20 minute drive to downtown, but close to a really good pho place :)"
142089,19873257,243088728,2018-03-14,169105257,Cameron,Great place.
208630,28014823,514135942,2019-08-20,31369456,Morgan,The Airbnb is newly renovated and tastefully decorated. We stayed for 4 nights and enjoyed it. We love the RiNo area and the Airbnb is within walking distance to awesome breweries and restaurants. Teagan was easy to communicate with and quick to respond.
215077,29283226,537418160,2019-09-28,47286405,Elizabeth,"Very stylish and comfy space. Great location, close to so much. Beautiful neighborhood. You won’t regret a stay of any length here."
131750,18596199,185840644,2017-08-22,129051188,Rita,"This place has all the comforts of home.  This was our first Airbnb experience and I was pleasantly surprised.  The bed was so comfortable and the apartment was so roomy. 
The big sofa gave us lots of room to relax and watch my favorite shows on cable tv 
I would recommend this place to anyone coming to Denver !"
154698,21112509,292738107,2018-07-18,31183528,Maria Tereza,"My friend and I stayed at Rebbeca’s place. It is very nice and we felt very comfortable around her. Winston is an amazing dog and so sweet that makes the experience even better!
The location is just perfect. We barely used Lyft/Uber and even bus cause we can walk to pretty much everywhere. But if you prefer to take a bus the bus stop is very close to the house.
Rebbeca is a very nice person and she gave us great tips about where to go and where to eat. We definitely recommend this place"
83441,13171401,91880906,2016-08-07,7883934,Lauren,"Such a great place to stay!  The room and house were just as described with plenty of space. I loved having breakfast available in the morning, that's usually something I grocery shop for when traveling.  Being from Texas I wasn't prepared for the cold front (70 degrees) and Shelby lent me a fleece.  She was very accommodating when I arrived at 11:30pm at night...FYI it takes 1-1.5 hour from the airport for evening trains.  I borrowed a phone charger as well, they had everything and were very generous.

Sunnyside is convenient to downtown, I would definitely recommend their home!"
63226,9633450,56624706,2015-12-15,50134030,Mallory,"What a great experience!! Jack was so amazing and always was available if we needed him. The place looks exactly like it does in the pictures and has everything you could need. Location is perfect, close to food, entertainment, and shopping. I would definitely stay here again. "
191887,25136700,564009245,2019-11-14,302983102,Ryan,"Dear future travelers, if you want an all around great experience of downtown Denver then you have to check out Nish’s place! It has all the amenities that your looking for! Great location to all of the shops and sites of Denver only a few miles from everything you are looking for. Beautiful home that really makes you feel like your apart of Colorado! I can’t thank Nish enough for letting us stay at her wonderful home! 5 stars!"
