listing_id,id,date,reviewer_id,reviewer_name,comments
25459427,414151201,2019-02-18,70414273,Emily,"The Lafayette House is a great spot to stay if you are planning on keeping busy during your time in Denver and just need a place to sleep. The room was located right by the front door so it is easy to come and go and the bed was incredibly comfortable. The location is hard to beat - within walking distance to so many coffee shops, breweries, and restaurants and quick access to major highways. Definitely would stay here again."
24658313,352057157,2018-11-24,83658714,Peter,Great house and space for friends to gather! Willa is very responsive and helpful too.
32308946,497545903,2019-07-28,9069379,Robin,"This location is amazing! Beautiful neighborhood in a really fun part of Denver. A ton of restaurants, bars and breweries within walking distance. If you’re looking to explore downtown and the Rino art district this place is a great home base!"
1911814,23057310,2014-11-21,3775214,Kavita,"Randy made us feel very welcome indeed, so did his partner Dana and their lovely son who bonded with our daughter! 

The flat was really lovely-well decorated, clean (spotless) and great location. Very good value for money considering other properties in denver are pricey.

We recommend it highly!
X k"
17714215,334687648,2018-10-09,210048812,Vananh,"Highly recommended! Close to the freeway, quiet neighborhood and Laura had everything we needed and more! Enjoyed playing with her puppy as well!"
24159249,311675039,2018-08-21,198471699,Simon,Jeffrey's place was super clean and the place was perfect. We were able to grill and hang out on the private patio. It was truly the perfect place for 8 people. The location was not far from the night life and downtown Denver. We hiked three different mountains and went to a hot spring that were either an hour to two hours away. Seriously recommend this place and Erik is the best!!
15174189,162858825,2017-06-22,46109738,Kelsie,"Pam's place is in a great location. We only stayed one night, but it was a perfect place to explore a little and rest. Room is very clean, the mini fridge is convenient, and the private balcony is a nice place to relax. My boyfriend had a bit of trouble getting comfortable in the bed, but I thought it was fine. This was our first experience staying in an air bnb with the host and it was an excellent experience. Her animals are very sweet and although Pam wasn't around much, I wouldn't have minded it as she was a joyful host. Would definitely book this place again!"
10401469,112798848,2016-11-07,84684411,Sabrina,The room is just as it is the picture. It's nice and spacious! Todd lives in the perfect spot. You can walk to anything and he allowed us to fully use the kitchen it helped a lot! He was super friendly and recommend this place.  
31642586,424421197,2019-03-16,149466652,Kathleen,"Such a great spot! It's beautifully decorated inside, and has a fantastic location with tons of walkable spots nearby. We loved being able to walk to everything in LoHi and really enjoyed the space."
17175955,322625918,2018-09-13,65139944,Allie,"I absolutely LOVED staying at this charming cottage. Susan (Steven's wife) met me a check in, walked me through the house and showed me all of the special touches - special coffee, light settings, keypad, etc. The cottage was beyond cute, clean and spacy. Great location - easy to get to University or downtown. Susan also provided a lot of local recommendations. Can not say enough good things about staying here! Ps- super comfy beds."
13724407,309130473,2018-08-17,131728692,Paul,Great house in a great (safe) location. Host was very responsive and thehouse came with everything that we required. We will definitely stay again and recommend that relatives use this house for future visits to Denver. 
4052272,279471559,2018-06-20,77183376,Patti,The basement apartment is very cute.  And as pictured.  This was  first time I've stayed with a family living above the rented space and it was just as enjoyable as staying alone.  We rarely heard noise and the dog is very friendly.
24180313,338175117,2018-10-18,5192173,Paul,Great experience!
56185,28220128,2015-03-20,28412408,Dylan,"Kate's home was everything we were looking for. Beautiful, stylish, accessible, and conveniently located in the middle of Denver. She had everything we needed and she quickly responded to any questions we had. It was our first time using Airbnb and we would love to stay there again!"
9108143,190496794,2017-09-04,71401227,Cristi,Clean and comfortable! Close to so many great places. We felt secure and loved our time away! Just as described!
21422875,256831403,2018-04-23,176476402,Aisha,Michelle's place was a really nice clean quiet and friendly place to stay that was close to downtown and basically right in the middle of everything. She was really good at responding and helping with any of our needs!! Her place is also 420 friendly which was a plus since my friends and I are heavy smoker so the back yard and front porch was perfect!!
21697851,506537986,2019-08-10,224889210,Jenny,Cool place in a nice neighborhood. No complaints at all.
31514726,509592082,2019-08-14,149053234,Charles,"Clean, quiet and everything I needed. Large space with private entrance. Thanks!"
3992779,72944850,2016-05-05,67995880,Patrick,"Elizabeth was an awesome host and the place was very comfortable.  The backyard is perfect for nice quite meals and you feel as if you have the place to yourself.  I would 100% recommend staying here to anyone looking for a quite comfy neighborhood.  A bonus too if you like dogs, both are sweethearts and make you feel right at home."
21029294,274610388,2018-06-09,69987820,Kenya,"Traveled solo to Denver, CO for the first time and always felt safe and at ease while staying at David's place. Check in was a breeze, the place was quiet, tidy, and in such a convenient location. I pretty much walked everywhere from LoHi to Downtown throughout my entire stay ( approx. 15-20min walk, 5-8min uber ride).  Met David on my last day at his place, he is a very friendly host with solid feedback and suggestions on things to do in area. I would highly recommend this place to anyone who's seeking to explore Denver."
